Test #387 (Nodes: 30000, Elements: 10000): Tree Creation - 6598625 ns, DFS - 215291 ns, BFS - 158125 ns, List Creation - 281417 ns
Test #388 (Nodes: 30000, Elements: 10000): Tree Creation - 6681083 ns, DFS - 212666 ns, BFS - 158208 ns, List Creation - 287750 ns
Test #389 (Nodes: 30000, Elements: 10000): Tree Creation - 6567292 ns, DFS - 211958 ns, BFS - 158250 ns, List Creation - 280917 ns
Test #390 (Nodes: 30000, Elements: 10000): Tree Creation - 6491125 ns, DFS - 212833 ns, BFS - 158375 ns, List Creation - 293125 ns
Test #391 (Nodes: 30000, Elements: 10000): Tree Creation - 6675791 ns, DFS - 213500 ns, BFS - 158250 ns, List Creation - 296667 ns
Test #392 (Nodes: 30000, Elements: 10000): Tree Creation - 6687959 ns, DFS - 215125 ns, BFS - 158209 ns, List Creation - 287042 ns
Test #393 (Nodes: 30000, Elements: 10000): Tree Creation - 6558000 ns, DFS - 212375 ns, BFS - 158208 ns, List Creation - 287167 ns
Test #394 (Nodes: 30000, Elements: 10000): Tree Creation - 6521333 ns, DFS - 215875 ns, BFS - 158250 ns, List Creation - 286250 ns
Test #395 (Nodes: 30000, Elements: 10000): Tree Creation - 6824250 ns, DFS - 213209 ns, BFS - 158125 ns, List Creation - 292750 ns
Test #396 (Nodes: 30000, Elements: 10000): Tree Creation - 6659958 ns, DFS - 213000 ns, BFS - 158166 ns, List Creation - 289750 ns
Test #397 (Nodes: 30000, Elements: 10000): Tree Creation - 6661000 ns, DFS - 215750 ns, BFS - 161458 ns, List Creation - 292584 ns
Test #398 (Nodes: 30000, Elements: 10000): Tree Creation - 6898500 ns, DFS - 213833 ns, BFS - 158125 ns, List Creation - 287625 ns
Test #399 (Nodes: 30000, Elements: 10000): Tree Creation - 6409291 ns, DFS - 213375 ns, BFS - 176333 ns, List Creation - 292042 ns
Test #400 (Nodes: 30000, Elements: 10000): Tree Creation - 7030208 ns, DFS - 215333 ns, BFS - 161500 ns, List Creation - 290125 ns
Test #401 (Nodes: 30000, Elements: 10000): Tree Creation - 6954125 ns, DFS - 214833 ns, BFS - 158083 ns, List Creation - 289292 ns
Test #402 (Nodes: 30000, Elements: 10000): Tree Creation - 6960375 ns, DFS - 213000 ns, BFS - 158125 ns, List Creation - 288958 ns
Test #403 (Nodes: 30000, Elements: 10000): Tree Creation - 6786958 ns, DFS - 217083 ns, BFS - 158167 ns, List Creation - 285500 ns
Test #404 (Nodes: 30000, Elements: 10000): Tree Creation - 6766458 ns, DFS - 214167 ns, BFS - 158208 ns, List Creation - 290833 ns
Test #405 (Nodes: 30000, Elements: 10000): Tree Creation - 6675834 ns, DFS - 212958 ns, BFS - 158250 ns, List Creation - 294291 ns
Test #406 (Nodes: 30000, Elements: 10000): Tree Creation - 7173167 ns, DFS - 212834 ns, BFS - 158209 ns, List Creation - 280958 ns
Test #407 (Nodes: 30000, Elements: 10000): Tree Creation - 6535333 ns, DFS - 213500 ns, BFS - 158167 ns, List Creation - 293666 ns
Test #408 (Nodes: 30000, Elements: 10000): Tree Creation - 6971208 ns, DFS - 219167 ns, BFS - 158250 ns, List Creation - 285667 ns
Test #409 (Nodes: 30000, Elements: 10000): Tree Creation - 6821541 ns, DFS - 213584 ns, BFS - 158125 ns, List Creation - 306000 ns
Test #410 (Nodes: 30000, Elements: 10000): Tree Creation - 6378833 ns, DFS - 213125 ns, BFS - 161166 ns, List Creation - 287459 ns
Test #411 (Nodes: 30000, Elements: 10000): Tree Creation - 6725625 ns, DFS - 213250 ns, BFS - 158166 ns, List Creation - 290709 ns
Test #412 (Nodes: 30000, Elements: 10000): Tree Creation - 6756542 ns, DFS - 212250 ns, BFS - 158291 ns, List Creation - 296542 ns
Test #413 (Nodes: 30000, Elements: 10000): Tree Creation - 6332584 ns, DFS - 215125 ns, BFS - 161750 ns, List Creation - 295291 ns
Test #414 (Nodes: 30000, Elements: 10000): Tree Creation - 6429667 ns, DFS - 212958 ns, BFS - 158167 ns, List Creation - 294875 ns
Test #415 (Nodes: 30000, Elements: 10000): Tree Creation - 6380125 ns, DFS - 212292 ns, BFS - 158125 ns, List Creation - 293083 ns
Test #416 (Nodes: 30000, Elements: 10000): Tree Creation - 6523292 ns, DFS - 213667 ns, BFS - 158458 ns, List Creation - 294500 ns
Test #417 (Nodes: 30000, Elements: 10000): Tree Creation - 6605334 ns, DFS - 212833 ns, BFS - 158250 ns, List Creation - 293000 ns
Test #418 (Nodes: 30000, Elements: 10000): Tree Creation - 6359250 ns, DFS - 212875 ns, BFS - 158333 ns, List Creation - 305375 ns
Test #419 (Nodes: 30000, Elements: 10000): Tree Creation - 6559208 ns, DFS - 215833 ns, BFS - 158292 ns, List Creation - 289583 ns
Test #420 (Nodes: 30000, Elements: 10000): Tree Creation - 6377083 ns, DFS - 213250 ns, BFS - 161708 ns, List Creation - 298333 ns
Test #421 (Nodes: 30000, Elements: 10000): Tree Creation - 6460125 ns, DFS - 213458 ns, BFS - 163542 ns, List Creation - 284250 ns
Test #422 (Nodes: 30000, Elements: 10000): Tree Creation - 6402083 ns, DFS - 224000 ns, BFS - 158458 ns, List Creation - 303333 ns
Test #423 (Nodes: 30000, Elements: 10000): Tree Creation - 6609042 ns, DFS - 212875 ns, BFS - 158291 ns, List Creation - 290541 ns
Test #424 (Nodes: 30000, Elements: 10000): Tree Creation - 6430166 ns, DFS - 217917 ns, BFS - 158417 ns, List Creation - 292333 ns
Test #425 (Nodes: 30000, Elements: 10000): Tree Creation - 6424042 ns, DFS - 212875 ns, BFS - 158250 ns, List Creation - 292000 ns
Test #426 (Nodes: 30000, Elements: 10000): Tree Creation - 6587875 ns, DFS - 215583 ns, BFS - 163708 ns, List Creation - 295500 ns
Test #427 (Nodes: 30000, Elements: 10000): Tree Creation - 6471375 ns, DFS - 212958 ns, BFS - 158167 ns, List Creation - 289250 ns
Test #428 (Nodes: 30000, Elements: 10000): Tree Creation - 6304500 ns, DFS - 214292 ns, BFS - 158333 ns, List Creation - 292833 ns
Test #429 (Nodes: 30000, Elements: 10000): Tree Creation - 6411584 ns, DFS - 225250 ns, BFS - 158500 ns, List Creation - 292458 ns
Test #430 (Nodes: 30000, Elements: 10000): Tree Creation - 6288792 ns, DFS - 213208 ns, BFS - 161583 ns, List Creation - 297542 ns
Test #431 (Nodes: 30000, Elements: 10000): Tree Creation - 6239291 ns, DFS - 213583 ns, BFS - 158208 ns, List Creation - 296000 ns
Test #432 (Nodes: 30000, Elements: 10000): Tree Creation - 6403875 ns, DFS - 212625 ns, BFS - 158250 ns, List Creation - 292167 ns
Test #433 (Nodes: 30000, Elements: 10000): Tree Creation - 6749375 ns, DFS - 213333 ns, BFS - 158292 ns, List Creation - 288167 ns
Test #434 (Nodes: 30000, Elements: 10000): Tree Creation - 6565459 ns, DFS - 212834 ns, BFS - 161625 ns, List Creation - 305833 ns
Test #435 (Nodes: 30000, Elements: 10000): Tree Creation - 6406000 ns, DFS - 214375 ns, BFS - 158250 ns, List Creation - 289333 ns
Test #436 (Nodes: 30000, Elements: 10000): Tree Creation - 6537375 ns, DFS - 212834 ns, BFS - 158334 ns, List Creation - 281750 ns
Test #437 (Nodes: 30000, Elements: 10000): Tree Creation - 6335916 ns, DFS - 214334 ns, BFS - 158375 ns, List Creation - 287750 ns
Test #438 (Nodes: 30000, Elements: 10000): Tree Creation - 6430833 ns, DFS - 213833 ns, BFS - 158333 ns, List Creation - 291292 ns
Test #439 (Nodes: 30000, Elements: 10000): Tree Creation - 6428625 ns, DFS - 215166 ns, BFS - 158458 ns, List Creation - 282084 ns
Test #440 (Nodes: 30000, Elements: 10000): Tree Creation - 6522500 ns, DFS - 217500 ns, BFS - 158333 ns, List Creation - 293625 ns
Test #441 (Nodes: 30000, Elements: 10000): Tree Creation - 6430208 ns, DFS - 213375 ns, BFS - 158209 ns, List Creation - 285375 ns
Test #442 (Nodes: 30000, Elements: 10000): Tree Creation - 6467750 ns, DFS - 225125 ns, BFS - 161250 ns, List Creation - 289375 ns
Test #443 (Nodes: 30000, Elements: 10000): Tree Creation - 6579500 ns, DFS - 215834 ns, BFS - 162792 ns, List Creation - 295125 ns
Test #444 (Nodes: 30000, Elements: 10000): Tree Creation - 6265334 ns, DFS - 234708 ns, BFS - 158375 ns, List Creation - 289417 ns
Test #445 (Nodes: 30000, Elements: 30000): Tree Creation - 6286875 ns, DFS - 140125 ns, BFS - 118625 ns, List Creation - 1138416 ns
Test #446 (Nodes: 30000, Elements: 30000): Tree Creation - 6373125 ns, DFS - 140458 ns, BFS - 109250 ns, List Creation - 907083 ns
Test #447 (Nodes: 30000, Elements: 30000): Tree Creation - 6367084 ns, DFS - 141042 ns, BFS - 109333 ns, List Creation - 860500 ns
Test #448 (Nodes: 30000, Elements: 30000): Tree Creation - 6430667 ns, DFS - 142416 ns, BFS - 109292 ns, List Creation - 853500 ns
Test #449 (Nodes: 30000, Elements: 30000): Tree Creation - 6358334 ns, DFS - 141417 ns, BFS - 109291 ns, List Creation - 1231334 ns
Test #450 (Nodes: 30000, Elements: 30000): Tree Creation - 6532667 ns, DFS - 139750 ns, BFS - 112625 ns, List Creation - 873166 ns
Test #451 (Nodes: 30000, Elements: 30000): Tree Creation - 6653416 ns, DFS - 140000 ns, BFS - 109375 ns, List Creation - 872834 ns
Test #452 (Nodes: 30000, Elements: 30000): Tree Creation - 6760542 ns, DFS - 144041 ns, BFS - 126042 ns, List Creation - 934500 ns
Test #453 (Nodes: 30000, Elements: 30000): Tree Creation - 6676416 ns, DFS - 140417 ns, BFS - 109250 ns, List Creation - 855417 ns
Test #454 (Nodes: 30000, Elements: 30000): Tree Creation - 6411875 ns, DFS - 140125 ns, BFS - 109458 ns, List Creation - 881000 ns
Test #455 (Nodes: 30000, Elements: 30000): Tree Creation - 6390625 ns, DFS - 140708 ns, BFS - 109417 ns, List Creation - 867083 ns
Test #456 (Nodes: 30000, Elements: 30000): Tree Creation - 6629875 ns, DFS - 139667 ns, BFS - 109458 ns, List Creation - 859084 ns
Test #457 (Nodes: 30000, Elements: 30000): Tree Creation - 6419417 ns, DFS - 147000 ns, BFS - 117667 ns, List Creation - 906417 ns
Test #458 (Nodes: 30000, Elements: 30000): Tree Creation - 6268500 ns, DFS - 195792 ns, BFS - 207250 ns, List Creation - 855042 ns
Test #459 (Nodes: 30000, Elements: 30000): Tree Creation - 6409208 ns, DFS - 263208 ns, BFS - 110125 ns, List Creation - 863958 ns
Test #460 (Nodes: 30000, Elements: 30000): Tree Creation - 6618583 ns, DFS - 147666 ns, BFS - 109833 ns, List Creation - 1398792 ns
Test #461 (Nodes: 30000, Elements: 30000): Tree Creation - 6424333 ns, DFS - 141250 ns, BFS - 109416 ns, List Creation - 1023833 ns
Test #462 (Nodes: 30000, Elements: 30000): Tree Creation - 6397916 ns, DFS - 141083 ns, BFS - 109375 ns, List Creation - 873458 ns
Test #463 (Nodes: 30000, Elements: 30000): Tree Creation - 6542667 ns, DFS - 148125 ns, BFS - 109500 ns, List Creation - 857042 ns
Test #464 (Nodes: 30000, Elements: 30000): Tree Creation - 6419375 ns, DFS - 141500 ns, BFS - 109291 ns, List Creation - 856709 ns
Test #465 (Nodes: 30000, Elements: 30000): Tree Creation - 6382333 ns, DFS - 144625 ns, BFS - 111708 ns, List Creation - 877292 ns
Test #466 (Nodes: 30000, Elements: 30000): Tree Creation - 6491417 ns, DFS - 138500 ns, BFS - 109417 ns, List Creation - 859250 ns
Test #467 (Nodes: 30000, Elements: 30000): Tree Creation - 6445167 ns, DFS - 141541 ns, BFS - 109417 ns, List Creation - 876709 ns
Test #468 (Nodes: 30000, Elements: 30000): Tree Creation - 6397375 ns, DFS - 137792 ns, BFS - 109666 ns, List Creation - 892125 ns
Test #469 (Nodes: 30000, Elements: 30000): Tree Creation - 6329708 ns, DFS - 141791 ns, BFS - 109458 ns, List Creation - 854334 ns
Test #470 (Nodes: 30000, Elements: 30000): Tree Creation - 6560792 ns, DFS - 143417 ns, BFS - 128125 ns, List Creation - 868875 ns
Test #471 (Nodes: 30000, Elements: 30000): Tree Creation - 6435833 ns, DFS - 140792 ns, BFS - 109459 ns, List Creation - 869791 ns
Test #472 (Nodes: 30000, Elements: 30000): Tree Creation - 6441375 ns, DFS - 162750 ns, BFS - 113792 ns, List Creation - 868542 ns
Test #473 (Nodes: 30000, Elements: 30000): Tree Creation - 6939209 ns, DFS - 138625 ns, BFS - 109500 ns, List Creation - 857208 ns
Test #474 (Nodes: 30000, Elements: 30000): Tree Creation - 6546125 ns, DFS - 141333 ns, BFS - 109416 ns, List Creation - 852708 ns
Test #475 (Nodes: 30000, Elements: 30000): Tree Creation - 6677542 ns, DFS - 178417 ns, BFS - 113417 ns, List Creation - 858542 ns
Test #476 (Nodes: 30000, Elements: 30000): Tree Creation - 6464750 ns, DFS - 147333 ns, BFS - 109375 ns, List Creation - 878041 ns
Test #477 (Nodes: 30000, Elements: 30000): Tree Creation - 6544167 ns, DFS - 143084 ns, BFS - 109375 ns, List Creation - 857375 ns
Test #478 (Nodes: 30000, Elements: 30000): Tree Creation - 6568584 ns, DFS - 142250 ns, BFS - 109333 ns, List Creation - 869417 ns
Test #479 (Nodes: 30000, Elements: 30000): Tree Creation - 6568167 ns, DFS - 141750 ns, BFS - 109417 ns, List Creation - 986333 ns
Test #480 (Nodes: 30000, Elements: 30000): Tree Creation - 6480583 ns, DFS - 142750 ns, BFS - 112709 ns, List Creation - 868583 ns
Test #481 (Nodes: 30000, Elements: 30000): Tree Creation - 6384250 ns, DFS - 140625 ns, BFS - 121917 ns, List Creation - 870625 ns
Test #482 (Nodes: 30000, Elements: 30000): Tree Creation - 6442542 ns, DFS - 140084 ns, BFS - 109334 ns, List Creation - 903334 ns
Test #483 (Nodes: 30000, Elements: 30000): Tree Creation - 6538833 ns, DFS - 163417 ns, BFS - 112625 ns, List Creation - 872167 ns
Test #484 (Nodes: 30000, Elements: 30000): Tree Creation - 6537958 ns, DFS - 139042 ns, BFS - 109291 ns, List Creation - 871541 ns
Test #485 (Nodes: 30000, Elements: 30000): Tree Creation - 6444833 ns, DFS - 139583 ns, BFS - 109333 ns, List Creation - 1022000 ns
Test #486 (Nodes: 30000, Elements: 30000): Tree Creation - 6617666 ns, DFS - 139708 ns, BFS - 109333 ns, List Creation - 875084 ns
Test #487 (Nodes: 30000, Elements: 30000): Tree Creation - 18909416 ns, DFS - 143708 ns, BFS - 126583 ns, List Creation - 872000 ns
Test #488 (Nodes: 30000, Elements: 30000): Tree Creation - 13526667 ns, DFS - 172667 ns, BFS - 112917 ns, List Creation - 885333 ns
Test #489 (Nodes: 30000, Elements: 30000): Tree Creation - 6736500 ns, DFS - 138541 ns, BFS - 125792 ns, List Creation - 862667 ns
Test #490 (Nodes: 30000, Elements: 30000): Tree Creation - 6569708 ns, DFS - 194250 ns, BFS - 128333 ns, List Creation - 866125 ns
Test #491 (Nodes: 30000, Elements: 30000): Tree Creation - 6536042 ns, DFS - 151791 ns, BFS - 109833 ns, List Creation - 888375 ns
Test #492 (Nodes: 30000, Elements: 30000): Tree Creation - 6693042 ns, DFS - 143000 ns, BFS - 109666 ns, List Creation - 868667 ns
Test #493 (Nodes: 30000, Elements: 30000): Tree Creation - 7045625 ns, DFS - 142083 ns, BFS - 109583 ns, List Creation - 878708 ns
Test #494 (Nodes: 30000, Elements: 30000): Tree Creation - 6555042 ns, DFS - 142500 ns, BFS - 109541 ns, List Creation - 901291 ns
Test #495 (Nodes: 30000, Elements: 30000): Tree Creation - 6705583 ns, DFS - 141750 ns, BFS - 112875 ns, List Creation - 857583 ns
Test #496 (Nodes: 30000, Elements: 30000): Tree Creation - 6917375 ns, DFS - 144416 ns, BFS - 109583 ns, List Creation - 864750 ns
Test #497 (Nodes: 30000, Elements: 30000): Tree Creation - 6516750 ns, DFS - 142542 ns, BFS - 109583 ns, List Creation - 864834 ns
Test #498 (Nodes: 30000, Elements: 30000): Tree Creation - 6832917 ns, DFS - 142208 ns, BFS - 109541 ns, List Creation - 864750 ns
Test #499 (Nodes: 30000, Elements: 30000): Tree Creation - 6462375 ns, DFS - 143667 ns, BFS - 109667 ns, List Creation - 900292 ns
Test #500 (Nodes: 30000, Elements: 30000): Tree Creation - 6494042 ns, DFS - 142750 ns, BFS - 117708 ns, List Creation - 884875 ns
Test #501 (Nodes: 30000, Elements: 30000): Tree Creation - 6602334 ns, DFS - 151917 ns, BFS - 109584 ns, List Creation - 868125 ns
Test #502 (Nodes: 30000, Elements: 30000): Tree Creation - 6969250 ns, DFS - 142125 ns, BFS - 112958 ns, List Creation - 859125 ns
Test #503 (Nodes: 30000, Elements: 30000): Tree Creation - 6701083 ns, DFS - 141958 ns, BFS - 109625 ns, List Creation - 874500 ns
Test #504 (Nodes: 30000, Elements: 30000): Tree Creation - 6902958 ns, DFS - 144083 ns, BFS - 109541 ns, List Creation - 1277333 ns
Test #505 (Nodes: 30000, Elements: 30000): Tree Creation - 6844583 ns, DFS - 142208 ns, BFS - 133292 ns, List Creation - 868792 ns
Test #506 (Nodes: 30000, Elements: 30000): Tree Creation - 6467417 ns, DFS - 142500 ns, BFS - 109791 ns, List Creation - 869500 ns
Test #507 (Nodes: 30000, Elements: 30000): Tree Creation - 6722167 ns, DFS - 142167 ns, BFS - 109667 ns, List Creation - 860167 ns
Test #508 (Nodes: 30000, Elements: 30000): Tree Creation - 6526250 ns, DFS - 142583 ns, BFS - 109833 ns, List Creation - 877083 ns
Test #509 (Nodes: 30000, Elements: 30000): Tree Creation - 6600625 ns, DFS - 145916 ns, BFS - 109625 ns, List Creation - 863208 ns
Test #510 (Nodes: 30000, Elements: 30000): Tree Creation - 6695500 ns, DFS - 142166 ns, BFS - 117875 ns, List Creation - 903792 ns
Test #511 (Nodes: 30000, Elements: 30000): Tree Creation - 6630917 ns, DFS - 147041 ns, BFS - 109583 ns, List Creation - 877667 ns
Test #512 (Nodes: 30000, Elements: 30000): Tree Creation - 6511042 ns, DFS - 142125 ns, BFS - 109750 ns, List Creation - 871208 ns
Test #513 (Nodes: 30000, Elements: 30000): Tree Creation - 6443833 ns, DFS - 141750 ns, BFS - 125042 ns, List Creation - 931375 ns
Test #514 (Nodes: 30000, Elements: 30000): Tree Creation - 6413916 ns, DFS - 144250 ns, BFS - 109375 ns, List Creation - 890334 ns
Test #515 (Nodes: 30000, Elements: 30000): Tree Creation - 6851708 ns, DFS - 142500 ns, BFS - 109459 ns, List Creation - 868334 ns
Test #516 (Nodes: 30000, Elements: 30000): Tree Creation - 6465167 ns, DFS - 144000 ns, BFS - 109417 ns, List Creation - 881666 ns
Test #517 (Nodes: 30000, Elements: 30000): Tree Creation - 6459667 ns, DFS - 144500 ns, BFS - 109542 ns, List Creation - 879458 ns
Test #518 (Nodes: 30000, Elements: 30000): Tree Creation - 6339667 ns, DFS - 147834 ns, BFS - 115875 ns, List Creation - 885417 ns
Test #519 (Nodes: 30000, Elements: 30000): Tree Creation - 6262125 ns, DFS - 191750 ns, BFS - 113625 ns, List Creation - 1176167 ns
Test #520 (Nodes: 30000, Elements: 30000): Tree Creation - 6648708 ns, DFS - 144959 ns, BFS - 109292 ns, List Creation - 1009042 ns
Test #521 (Nodes: 30000, Elements: 30000): Tree Creation - 6621291 ns, DFS - 141458 ns, BFS - 123083 ns, List Creation - 907958 ns
Test #522 (Nodes: 30000, Elements: 30000): Tree Creation - 6488542 ns, DFS - 193750 ns, BFS - 113542 ns, List Creation - 882041 ns
Test #523 (Nodes: 30000, Elements: 30000): Tree Creation - 6494500 ns, DFS - 142334 ns, BFS - 109375 ns, List Creation - 873375 ns
Test #524 (Nodes: 30000, Elements: 30000): Tree Creation - 6594583 ns, DFS - 144000 ns, BFS - 109417 ns, List Creation - 877458 ns
Test #525 (Nodes: 30000, Elements: 30000): Tree Creation - 6516708 ns, DFS - 142791 ns, BFS - 109458 ns, List Creation - 993416 ns
Test #526 (Nodes: 30000, Elements: 30000): Tree Creation - 6287958 ns, DFS - 145958 ns, BFS - 110375 ns, List Creation - 877750 ns
Test #527 (Nodes: 30000, Elements: 30000): Tree Creation - 6499750 ns, DFS - 142166 ns, BFS - 109417 ns, List Creation - 872042 ns
Test #528 (Nodes: 30000, Elements: 30000): Tree Creation - 6428250 ns, DFS - 142667 ns, BFS - 109416 ns, List Creation - 868125 ns
Test #529 (Nodes: 30000, Elements: 30000): Tree Creation - 6805917 ns, DFS - 143708 ns, BFS - 109375 ns, List Creation - 1192208 ns
Test #530 (Nodes: 30000, Elements: 30000): Tree Creation - 6433125 ns, DFS - 142125 ns, BFS - 109375 ns, List Creation - 863375 ns
Test #531 (Nodes: 30000, Elements: 30000): Tree Creation - 6458208 ns, DFS - 143958 ns, BFS - 116333 ns, List Creation - 852416 ns
Test #532 (Nodes: 30000, Elements: 30000): Tree Creation - 6520875 ns, DFS - 142000 ns, BFS - 109416 ns, List Creation - 892583 ns
Test #533 (Nodes: 30000, Elements: 30000): Tree Creation - 6684959 ns, DFS - 143792 ns, BFS - 116209 ns, List Creation - 868833 ns
Test #534 (Nodes: 30000, Elements: 30000): Tree Creation - 6593125 ns, DFS - 143042 ns, BFS - 109541 ns, List Creation - 874000 ns
Test #535 (Nodes: 30000, Elements: 30000): Tree Creation - 6746833 ns, DFS - 143417 ns, BFS - 109334 ns, List Creation - 860208 ns
Test #536 (Nodes: 30000, Elements: 30000): Tree Creation - 6500625 ns, DFS - 142625 ns, BFS - 109417 ns, List Creation - 877000 ns
Test #537 (Nodes: 30000, Elements: 30000): Tree Creation - 6460333 ns, DFS - 143667 ns, BFS - 109375 ns, List Creation - 872583 ns
Test #538 (Nodes: 30000, Elements: 30000): Tree Creation - 6569291 ns, DFS - 143875 ns, BFS - 109375 ns, List Creation - 896875 ns
Test #539 (Nodes: 30000, Elements: 30000): Tree Creation - 7127208 ns, DFS - 141833 ns, BFS - 109333 ns, List Creation - 897208 ns
Test #540 (Nodes: 30000, Elements: 30000): Tree Creation - 6485167 ns, DFS - 143125 ns, BFS - 109417 ns, List Creation - 885542 ns
Test #541 (Nodes: 30000, Elements: 30000): Tree Creation - 6584125 ns, DFS - 141791 ns, BFS - 112708 ns, List Creation - 876959 ns
Test #542 (Nodes: 30000, Elements: 30000): Tree Creation - 6750125 ns, DFS - 142083 ns, BFS - 109417 ns, List Creation - 906542 ns
Test #543 (Nodes: 30000, Elements: 30000): Tree Creation - 6489041 ns, DFS - 141917 ns, BFS - 109375 ns, List Creation - 879500 ns
Test #544 (Nodes: 30000, Elements: 30000): Tree Creation - 6667458 ns, DFS - 156542 ns, BFS - 109583 ns, List Creation - 1035458 ns
Test #545 (Nodes: 30000, Elements: 30000): Tree Creation - 6349750 ns, DFS - 141666 ns, BFS - 109417 ns, List Creation - 876917 ns
Test #546 (Nodes: 30000, Elements: 30000): Tree Creation - 6587875 ns, DFS - 142459 ns, BFS - 109417 ns, List Creation - 878291 ns
Test #547 (Nodes: 30000, Elements: 30000): Tree Creation - 6599917 ns, DFS - 142666 ns, BFS - 109458 ns, List Creation - 897458 ns
Test #548 (Nodes: 30000, Elements: 30000): Tree Creation - 6519084 ns, DFS - 151708 ns, BFS - 120792 ns, List Creation - 873958 ns
Test #549 (Nodes: 30000, Elements: 30000): Tree Creation - 6817209 ns, DFS - 183917 ns, BFS - 113500 ns, List Creation - 868250 ns
Test #550 (Nodes: 30000, Elements: 30000): Tree Creation - 6738125 ns, DFS - 141334 ns, BFS - 119584 ns, List Creation - 883875 ns
Test #551 (Nodes: 30000, Elements: 30000): Tree Creation - 6818666 ns, DFS - 162875 ns, BFS - 109375 ns, List Creation - 967250 ns
Test #552 (Nodes: 30000, Elements: 30000): Tree Creation - 6765667 ns, DFS - 141541 ns, BFS - 109458 ns, List Creation - 876459 ns
Test #553 (Nodes: 30000, Elements: 30000): Tree Creation - 6950542 ns, DFS - 141625 ns, BFS - 109416 ns, List Creation - 881416 ns
Test #554 (Nodes: 30000, Elements: 30000): Tree Creation - 6613333 ns, DFS - 179917 ns, BFS - 119042 ns, List Creation - 1087833 ns
Test #555 (Nodes: 30000, Elements: 30000): Tree Creation - 6599958 ns, DFS - 146875 ns, BFS - 109375 ns, List Creation - 1097667 ns
Test #556 (Nodes: 30000, Elements: 50000): Tree Creation - 6790417 ns, DFS - 251291 ns, BFS - 266333 ns, List Creation - 1850792 ns
Test #557 (Nodes: 30000, Elements: 50000): Tree Creation - 6815708 ns, DFS - 252416 ns, BFS - 131708 ns, List Creation - 1850834 ns
Test #558 (Nodes: 30000, Elements: 50000): Tree Creation - 6620416 ns, DFS - 315375 ns, BFS - 168292 ns, List Creation - 1847250 ns
Test #559 (Nodes: 30000, Elements: 50000): Tree Creation - 6851042 ns, DFS - 426500 ns, BFS - 132750 ns, List Creation - 1460459 ns
Test #560 (Nodes: 30000, Elements: 50000): Tree Creation - 6618167 ns, DFS - 260750 ns, BFS - 135875 ns, List Creation - 1749625 ns
Test #561 (Nodes: 30000, Elements: 50000): Tree Creation - 6968000 ns, DFS - 281542 ns, BFS - 141416 ns, List Creation - 1489250 ns
Test #562 (Nodes: 30000, Elements: 50000): Tree Creation - 6791542 ns, DFS - 262083 ns, BFS - 148292 ns, List Creation - 1484833 ns
Test #563 (Nodes: 30000, Elements: 50000): Tree Creation - 6542625 ns, DFS - 259500 ns, BFS - 132417 ns, List Creation - 1608250 ns
Test #564 (Nodes: 30000, Elements: 50000): Tree Creation - 6586292 ns, DFS - 251208 ns, BFS - 132500 ns, List Creation - 1451333 ns
Test #565 (Nodes: 30000, Elements: 50000): Tree Creation - 7024750 ns, DFS - 254166 ns, BFS - 132250 ns, List Creation - 1516416 ns
Test #566 (Nodes: 30000, Elements: 50000): Tree Creation - 6547083 ns, DFS - 250042 ns, BFS - 132708 ns, List Creation - 1914458 ns
Test #567 (Nodes: 30000, Elements: 50000): Tree Creation - 6703875 ns, DFS - 251250 ns, BFS - 132292 ns, List Creation - 1449625 ns
Test #568 (Nodes: 30000, Elements: 50000): Tree Creation - 6917167 ns, DFS - 251458 ns, BFS - 132500 ns, List Creation - 1454375 ns
Test #569 (Nodes: 30000, Elements: 50000): Tree Creation - 6701375 ns, DFS - 252667 ns, BFS - 132875 ns, List Creation - 1673708 ns
Test #570 (Nodes: 30000, Elements: 50000): Tree Creation - 6423250 ns, DFS - 272709 ns, BFS - 135375 ns, List Creation - 1437500 ns
Test #571 (Nodes: 30000, Elements: 50000): Tree Creation - 6771292 ns, DFS - 254792 ns, BFS - 135917 ns, List Creation - 1475125 ns
Test #572 (Nodes: 30000, Elements: 50000): Tree Creation - 6745708 ns, DFS - 299583 ns, BFS - 165459 ns, List Creation - 1680167 ns
Test #573 (Nodes: 30000, Elements: 50000): Tree Creation - 6457875 ns, DFS - 354208 ns, BFS - 152958 ns, List Creation - 1434042 ns
Test #574 (Nodes: 30000, Elements: 50000): Tree Creation - 7072834 ns, DFS - 298375 ns, BFS - 139875 ns, List Creation - 1834791 ns
Test #575 (Nodes: 30000, Elements: 50000): Tree Creation - 6505750 ns, DFS - 270250 ns, BFS - 132833 ns, List Creation - 2091875 ns
Test #576 (Nodes: 30000, Elements: 50000): Tree Creation - 6583292 ns, DFS - 256791 ns, BFS - 132458 ns, List Creation - 2305625 ns
Test #577 (Nodes: 30000, Elements: 50000): Tree Creation - 6386292 ns, DFS - 281375 ns, BFS - 151666 ns, List Creation - 2154667 ns
Test #578 (Nodes: 30000, Elements: 50000): Tree Creation - 6599208 ns, DFS - 278917 ns, BFS - 132542 ns, List Creation - 1557334 ns
Test #579 (Nodes: 30000, Elements: 50000): Tree Creation - 6897583 ns, DFS - 255250 ns, BFS - 132667 ns, List Creation - 1977459 ns
